num,_id,scrape_time,job_id,job_title,employer_name,employer_location,posted_time,num_of_applicants,job_description,experience_level,industry,LinkedIn industry,employment_type,job_functions,url_link
11,5eecec18f785fd1e0f04b035,47:20.9,13,Director of Human Resources,University of Southern California Viterbi School of Engineering,"Marina del Rey, California, United States",Posted 2 weeks ago,"Posted Date
Posted 2 weeks ago
Number of applicants
97 applicants", search for the director of human resources university of southern california information sciences institute marina del rey california the university of southern california’s information sciences institute isi seeks an accomplished innovative and collaborative leader to serve as its next director of human resources hr  reporting to the executive director the hr director will provide strategic vision and guidance over the operations of the institute’s critical human resources functions as a member of the executive director’s leadership team the hr director will provide clear information advice and counsel regarding human resources processes policies and procedures to ensure the best possible support and environment for institute faculty students and staff ,,human resources,[''],,[''],https://www.linkedin.com/jobs/view/1863184939/?eBP=CwEAAAFyzW_DYRGTipoixLkg510mjj_fKSw5zJq40cuj6mnusiILzOgsSWM3KPqKgGCEzcoh96qSqIAdJYF8ifbn5wHMzghorzgvFXOVmUaij9dvB-8xXps-lQMnNAiaCI18DtppvQoIzAIWDsxyZTc_xFfIKCtKNzcJafeV2P2zEuzB3Z0dU_KUu7k3xdA40_P9WWTLfqPisBaaLaCP7SCWqu8EfxEKI7fmZn4YldoXVHwmYyOYOf9WnCh0N3gRXcQ3pyNpnwu5Zmqm9O2bl3h5Qf0wiEktRImnoYPn7f1f1Omc7_nAocTEp6Vahe3uRT4zW1Hl0X-X3tD8QA8Abhr2fZ_bxSv4FsSyLWRcr-_06ba1D2Y5eGCWBMlmHsTbpatSViwWFZgMNuzVwytb&recommendedFlavor=COMPANY_RECRUIT&refId=ab2088f4-172d-466f-ba13-bb72b40b67c7&trk=flagship3_search_srp_jobs
12,5eecec1ff785fd1e0f04b036,47:27.5,14,Human Resources Generalist,Bluepoint Mortgage,"Costa Mesa, California, United States",Posted 3 days ago,200,royal pacific funding is an award winning wholesale mortgage lender based in costa mesa ca we have an immediate need for an experienced hr generalist to work in our corporate headquarters the hr generalist is responsible for performing hr related daily duties to delivery company wide hr initiatives responsibilities 3 5 years of hr experience prepare or maintain employment records related to events such as hiring termination leaves transfers or promotions using paycom ,,human resources,,,,https://www.linkedin.com/jobs/view/1881145758/?eBP=CwEAAAFyzW_DYTOvkadK9UNPoi1LKrsJD52gSLIXSPmEsG4_geRC6KN8mASxvjKpe3uRi2qnsGWj_wiYcmQPWZeNhnkYdzifFnvFakav2sVgBVqwzJJYg4nlNrHCaM9ljt-KnIJFOQxxBj9Ofv1wA1JQrSmhC7mTtVtnwOBt955CRpIpjB2DfylKgd9uRblBjkIuFjkOWovJsoFmsj7us8HYR_qrRCf5WV-Nwe8Vmbyu133C9GDNObMPwZs46MVEu6URey9XN3jXraFwqPjo8wr6KJn4xC_6ycOv7eiOP_yCY9z4pPptYNQ5T7m-4OLgsVs_FROSfRNh7uKPounno69ClnXFUD5s5Lb39_Z1hqinGpXXlviwln5PWrHt4Nl0PNM65hYAeM7lvEcIsDqR&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=ab2088f4-172d-466f-ba13-bb72b40b67c7&trk=flagship3_search_srp_jobs
13,5eecec40f785fd1e0f04b03b,48:00.7,19,Human Resources Intern,"Casella Waste Systems, Inc.","Boston, Massachusetts, United States",Posted 6 days ago,"Posted Date
Posted 6 days ago
Number of applicants
128 applicants",founded in 1975 casella waste systems inc is a publicly traded company cwst and one of the nations leading providers of waste and recycling services casella currently employs more than 2 500 employees throughout vermont maine new hampshire massachusetts new york and pennsylvania and serves customers in more than 40 states our most important resource is our people for more than forty years we have cultivated a culture of lifelong learning and career growth for our people focusing on talent renewal – seeking to source engage develop and advance our strong and thriving team we know investing in our people creates an engaged and productive team environment leading to outstanding customer satisfaction and business growth we believe the work we do is vitally important and meaningful and that our employees are the stewards of our region’s natural beauty we seek to hire the most talented and dedicated people to grow our business and serve our customers casella offers a challenging internship opportunity for high achieving hr talent it is a 12 week program thoughtfully designed to provide interns with critical operational projects that provide exposure to various teams and leaders within the organization interns are given challenging assignments that help them to become proficient in hr competencies including compensation information systems workforce planning and development recruitment and diversity and inclusion in addition to learning the professional role of a hr business partner at casella interns will spend a significant amount of time learning about casella’s operations and the waste and recycling industry they should enjoy working with a diverse group of people coming up with creative solutions to problems and accomplishing work in a team based environment interns will spend time at our rutland vermont headquarters as well as our flagship resource solutions facility in boston massachusetts  applicants for the internship must be working towards a bachelor’s or other advanced degree from an accredited institution in human resources industrial organizational psychology business or other related program successful candidates will demonstrate an ability to communicate effectively and partner with individuals at all levels of the organization a willingness and ability to engage proactively in continuous improvement the ability to tie hr work to business outcomes and a passion for technology and hr ,Internship,human resources,['Environmental Services'],Internship,['Human Resources'],https://www.linkedin.com/jobs/view/1903794771/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=ab2088f4-172d-466f-ba13-bb72b40b67c7&trk=flagship3_search_srp_jobs
14,5eecec55f785fd1e0f04b03e,48:21.8,22,Human Resources Generalist,Arlington Resources,"Algonquin, Illinois, United States",Posted 2 days ago,"Posted Date
Posted 2 days ago
Number of applicants
67 applicants",arlington resources a cornerstone staffing solutions company specializes in the placement of human resources professionals for direct placement temporary services and human resources consulting since 1997 arlington resources has successfully partnered with companies of all sizes from start up to fortune 100  with our specialization of filling human resources jobs in chicago il the arlington resources team has established relationships with the highest caliber of professionals in the field  our client located in algonquin il is looking for an hr generalist to join their team description ·   great opportunity for advancement and growth growing company ·   responsible for recruiting employee relations talent management compensation compliance and training ·   will also automate streamline processes and employ proactive hr solutions requirements ·   bachelors degree required ·   3 years of progressive hr experience ·   ability to navigate in a changing culture environment ·   strong technology skills needed in hris and ms office   ·   local travel required  to apply please send your resume as an e mail attachment in ms word format to and reference job 15168 we encourage referrals please forward this tremendous opportunity to someone you would love to help find a new job if you would like to receive updates on current openings please ‘like us’ on facebook all applicants will be afforded equal opportunity without discrimination because of race color religion sex marital status national origin or ancestry age physical or mental handicap unrelated to ability or an unfavorable discharge from military service  the arlington resources group arlington resources inc “specialists in the placement of hr professionals” www arlingtonresources com casey accounting  finance resources inc “specialists in the placement of accounting  finance professionals” www caseyresources com  our people are our greatest asset,Mid-Senior level,human resources,"['Human Resources', 'Hospital & Health Care']",Full-time,['Human Resources'],https://www.linkedin.com/jobs/view/1882794168/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=ab2088f4-172d-466f-ba13-bb72b40b67c7&trk=flagship3_search_srp_jobs
15,5eecec5cf785fd1e0f04b03f,48:28.3,23,Human Resources Generalist,"HireWorks, LLC","Euless, Texas, United States",Posted 2 days ago,"Posted Date
Posted 2 days ago
Number of applicants
184 applicants",position summary the human resources generalist will support the day to day functional areas of the corporate human resources department which includes benefits administration and open enrollment employee policy development documentation and record management new hire onboarding and talent acquisition training and development employee relations and ma due diligence and integration ,,human resources,[''],,[''],https://www.linkedin.com/jobs/view/1908402506/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=ab2088f4-172d-466f-ba13-bb72b40b67c7&trk=flagship3_search_srp_jobs
16,5eecec63f785fd1e0f04b040,48:35.3,24,Human Resources Internship,"Hasana, Inc.","Los Angeles, CA, US",Posted 2 days ago,25,company description hasana inc is an accessible luxury brand the spirit of the collection features high end mens and womens clothing and accessories for timeless style we provide custom hand made items ranging from contemporary to classic each item purchased directly benefits the apareci foundation and womens education  hasana inc is seeking talented students in the chicago loop area for a variety of spring internship positions take advantage of on the job training mentorship and exposure to all aspects of the fashion industry  hasana inc is committed to developing a fun and productive work culture that is conducive to positive results we offer a uniquely open environment that demands initiative and imagination from every single team member that are heard tested and genuinely empowered to lead by example and create lasting impacts on our organization its programs and the community  please note that this is an unpaid internship  job description as recruiting intern for hasana inc you will have a variety of responsibilities throughout the semester our human resources team is looking for bright and innovative interns to attract recruit and retain the best talent ahead of the curve through exacting standards and in a cost efficient and timely manner you are also required to provide a seamless service through innovative resourcing solutions and ideas to service the many challenges presented by the business as it evolves  primary responsibilities include but are not limited to proactively source attract and recruit candidates assist managers with development of job and people specifications identify best source for candidates and initiate recruitment campaigns identify and implement employer branding exercises and initiatives write copy for recruitment adverts ensuring they are on brand and on message ensure candidates receive timely responses to their applications ensure hasana inc is portrayed in an accurate and professional manner at all times work with the hr team on new starter and induction process assist with the onboarding process ensuring that all new starters are fully engaged and supported during their probationary period develop new candidate streams including social networking and other new media avenues develop relevant interview and assessment tools with managers ad hoc projects and tasks administer and carry out application responses interviews and job offers in conjunction with the senior team refine and improve recruitment procedures with the wider hr team qualifications a passion for womens economic opportunities must be a full or part time student and working toward a degree must be eligible to receive school credit and commit to 2 3 days a week for 3 months comfortable with ambiguity and able to work autonomously confident and professional interview skills articulate with excellent writing skills and good eye for detail discreet professional and well spoken with good communication skills exceptionally well organized and efficient with a good common sense and initiative ability to use judgement and seek guidance with confidential issues great work ethic proven ability to work to stringent deadlines pro active and able to show initiative ideas to constantly improve the hr and recruitment service to the business integrity honesty openness and a willingness to operate as a team player additional information all your information will be kept confidential according to eeo guidelines ,Internship,human resources,['Retail'],Internship,"['Education', 'Training']",https://www.linkedin.com/jobs/view/1910980935/?eBP=NotAvailableFromVoyagerAPI&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=ab2088f4-172d-466f-ba13-bb72b40b67c7&trk=flagship3_search_srp_jobs
17,5eecec69f785fd1e0f04b041,48:41.7,25,Human Resources Administrator,Marcum Search LLC,"Los Angeles, California, United States",Posted 1 week ago,"Posted Date
Posted 1 week ago
Number of applicants
169 applicants",major downtown los angeles law firm is seeking an hr employee relations administrator to support their busy hr department the ideal candidate will have 5 years of hr experience in a law firm environment familiarity with covid 19 related leave requirements is a huge plus candidates must have a degree and strong ms office skills law firm offers a business casual work environment and an excellent compensation package  hr employee relations administrator requirements ,,human resources,,,,https://www.linkedin.com/jobs/view/1865679408/?eBP=CwEAAAFyzW_xfpz-W1U1_xqH--yr3bcbGFhG9DeYfKg3I5hscb1XieQU29RIkWnAqyiZUi7USK0X4i2lYj_iXISRjn0h9rQlg0MBJcSOhoI7KxCUVZcu2AgWJl784p1ynxDUAhSlrISl1o6Ccv2jl2n_mNOy7uDZOkxOte5--5hrWJqzCUvH1Ml8xu_ZXXmDeysTK2CtA-cwkGW_A3S32azYSlKY-UGxL-uE-saVGdJugvnWUhzy1zR8V29cvPCcwU023lrPf0p5UEmzS7urhi7oOYb6PZPDRmSTY5Lc9R51weTWSJyfgmuQWOZN3q7Z967bcIAFqVpHKn4o7XFcSRI3MMXjiWRPjM1xOV7EFsr34qSEBG5_j-ZrdNBg_vlT4zWxoybIkWMT_mg74A&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=31fbac6a-34e4-4358-90fa-99bb2117dbd5&trk=flagship3_search_srp_jobs
18,5eecec70f785fd1e0f04b042,48:48.1,26,Human Resources Generalist,Capture Higher Ed,,Posted 3 weeks ago,200,the ideal candidate will be responsible for recruitment efforts new hire orientation and onboarding employee termination payroll and benefits company policy and procedure adherence in addition you will build strong relationships with our companys managers in order to help them with their human resource needs  responsibilities oversee full cycle of recruitment efforts develop and oversee new hire orientation onboarding efforts and employee termination process,,human resources,,,,https://www.linkedin.com/jobs/view/1884295766/?eBP=CwEAAAFyzW_xfuKbeMzhIQKu-pPIE4teUO3VT4DAmSLdJpx-eUnA3W4VZY9onToKWsg3Hun3UbNA5CIHZIx9lChBdBMg7r4oOjubxNTUUVMgVJ0ySh9Iip8Dis2vrTyXDXiESsxp-iIQxpEM60Men3Dzdb3sPrhg_XPFP8-u-TvNyJwKgmtbJrPRC3oDSX3dxRMh_4rkeD1GsPgC2WQ-kv-IQdjlDwfvOL3BJrl9XPNFfICUGctcuN0V7rnxFnN3hxA5EJCLVl1VmaVnJ0Fg35md3CTFkcuia-sQRoAduz4tEzFujJPRV30P2mgRlQLpRd7FJGLa3PMMbPXqYclxWocGzp75Lz0sDQtI-wOfB7pa795LY3ygpfWOz8KiK1jvjHUPOywyexteBqCX9m8p&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=31fbac6a-34e4-4358-90fa-99bb2117dbd5&trk=flagship3_search_srp_jobs
19,5eecec76f785fd1e0f04b043,48:54.6,27,Human Resources Assistant,Company name is confidential,"New York, New York",Posted 2 months ago,200,take the next step exceptional robust role for very smart college grad top school excellent gpa with 1 years of hr experience at a prestigious firm  take ownership of projects as you work with the hr team in charge of the portfolio companies at premier global private equity firm  you will gain valuable experience as you interface with staffs at the diverse firms theyve acquired 1 years work experience in a very fast paced environment ba bs 3 5 or better gpa   ,,human resources,"['', '', '']",,"['', '', '']",https://www.linkedin.com/jobs/view/1625122621/?eBP=CwEAAAFyzW_xfgLOcEZJhxkcTPgbON0SenUPv3NhTM4gUdZH0-zdSXA8ZqNGqXkMVv8i59Nd89TdyHK4LtaM-sdB9tYnGHiGUMvWpUzg3YNtgRsLE0oBquAl-e1XwInYxdGIcC1LqDdt7-peXwx9cgO9NNBF7we7q1PzCjFIrsuyToqQxkBBzKetpUatmABlXHrZYte1H_8fCY2oV4cKxOIO3Pg__ZQlP2dB4uJ3aUUsG3Ravqmia0nI7dbRj3Kto7lV9PglGvySDNThTSYTCBxEwC22JDmstEWeAbZ4AZk__H3Xjhs3xNPLZInQ8TbB64Oc1Pl_RCmCPopjEOgWUx2G-Rnb4gTGYUIhztxGVEPtSSYo_pk_wW3QXARYJX8b8PIzyNpNSwwLMnBLD_3X&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=31fbac6a-34e4-4358-90fa-99bb2117dbd5&trk=flagship3_search_srp_jobs
20,5eecec7cf785fd1e0f04b044,49:01.0,28,Human Resources Assistant,"COPAN Diagnostics, Inc.","Murrieta, California, United States",Posted 1 day ago,"Posted Date
Posted 1 day ago
Number of applicants
92 applicants",human resources assistant job summary the human resource assistant will perform administrative tasks and services to support effective and efficient operations of the organization’s human resource department  supervisory responsibilities ·    none duties responsibilities,,human resources,[''],,[''],https://www.linkedin.com/jobs/view/1887444421/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=31fbac6a-34e4-4358-90fa-99bb2117dbd5&trk=flagship3_search_srp_jobs
21,5eecec83f785fd1e0f04b045,49:07.4,29,Human Resources Generalist,iHire,"Flushing, NY, US",Posted 2 days ago,25,job summary the human resources generalist will play a leading role and is responsible for hr related duties on a professional level including carries out all facets of recruiting needs with success throughout the organization the incumbent is required to be familiar with the full cycle of recruitment and able to obtain the best fit candidates for the position the incumbent also carries out responsibilities in the following functional areas benefits administration employee relations performance management onboarding policy implementation termination and employment law compliance   collaborates with hiring managers to create and update job descriptions manages the recruitment process and interview plans for each open position efficiently and effectively fills open positions  posts job openings in all available venues utilizes the internet and professional networking sites to identify and source candidates communicates with managers and employees regularly to establish rapport gauge morale and source new candidate leads  screens applicants refers viable candidates to hiring managers for professional interviews arranges interview schedules for hiring managers prepares and distributes interview schedule resumes and evaluation form to interviewers  performs credit reference and background checks on applicants and review results contacts applicants for additional information when necessary presents problematic results and resolution explanation to management team for approval  updates new hire forms and creates new hire packages coordinate new hire orientation for all locations ensures all required new hire paperwork are collected and completed properly  updates recruitment tracking log and other assigned tracking logs according to set schedules  contacts candidates to extend verbal offer of employment creates generation of offer letter form to obtain appropriate approval for hiring  coordinates and sends out email notifications for new hires orders name plates and employee badges updates disposition of all candidates in mystaffingpro for affirmative action tracking purposes  maintains employee information by completing and processing status change data  manages the use of external recruiters  provides administrative support including mbo performance review code of ethics and participates on hr projects and committees  responsible and or assists with open enrollment benefits administration performance management onboarding policy implementation termination and employment law compliance  commitment to learn and practice to expand hr knowledge and skills for career advancement  performs other special projects as assigned   proven relationship building skills  proficient in utilizing internet and social media for sourcing candidates  effective oral and written communication skills  general knowledge of various employment laws and practices  excellent interpersonal and negotiation skills  ability to work closely with other team members as well as independently with minimal supervision  skills in database management and record keeping  ability to maintain the highly confidential nature of human resources work  excellent organizational and time management skills  must be able to identify and resolve problems in a timely manner  must be able to gather and analyze information skillfully to provide recommendations  demonstrates resourcefulness and initiatives in bringing results   a bachelors degree or equivalent education and training is required  bilingual is a plus but must be fluent and proficient in english oral and written communication   professional in human resources phr certification is a plus position requirements   full time part time full time req number hum 20 00001 location southfield office about the organization as a trusted neighborhood bank sterling bank  trust provides a comprehensive choice of banking solutions innovative loan products and outstanding personal service to individuals professionals businesses and commercial customers were known for highly competitive deposit rates expertise in mortgage lending and keeping deposits at work in the local community our customers know that they can stop by any branch and be treated like family since the bank was founded in 1984 our customers have trusted us to help them handle their banking and financial needs  we have neighborhood branches in san francisco and the bay area we have expanded on the west coast into los angeles and seattle where we have a loan production office  in 2017 sterling bank  trust expanded to new york with its division sbt advantage bank sbt advantage bank offers the same great banking solutions innovative loan products and outstanding service that has made sterling bank  trust a success sbt advantage has opened loan production offices in manhattan and flushing with additional locations coming soon  we continue to grow our bank to better serve our customers and the communities we serve across the country the bank has over 3 billion in assets  eoe statement we are an equal employment opportunity employer all qualified applicants will receive consideration for employment without regard to race color religion sex national origin disability status protected veteran status or any other characteristic protected by law ,Associate,human resources,"['Human Resources', 'Professional Training & Coaching', 'Staffing & Recruiting']",,"['', '', '']",https://www.linkedin.com/jobs/view/1884838583/?eBP=JOB_SEARCH_ORGANIC&refId=31fbac6a-34e4-4358-90fa-99bb2117dbd5&trk=flagship3_search_srp_jobs
